Date/Time,Type,Profit USD
2023-03-01 15:45:00+00:00,Long Entry,
2023-03-01 16:00:00+00:00,Long Exit (SL),-1285.2666666666846
2023-03-01 17:00:00+00:00,Long Entry,
2023-03-01 17:30:00+00:00,Long Exit,-315.0
2023-03-01 17:30:00+00:00,Short Entry,
2023-03-01 17:45:00+00:00,Short Exit,15.0
2023-03-01 17:45:00+00:00,Long Entry,
2023-03-01 18:15:00+00:00,Long Exit (SL),-663.5333333333256
2023-03-01 18:30:00+00:00,Short Entry,
2023-03-01 19:30:00+00:00,Short Exit (TP),809.7333333333154
2023-03-02 05:30:00+00:00,Short Entry,
2023-03-02 06:30:00+00:00,Short Exit,-41.66666666667879
2023-03-02 06:30:00+00:00,Long Entry,
2023-03-02 07:00:00+00:00,Long Exit,63.33333333332121
2023-03-02 07:00:00+00:00,Short Entry,
2023-03-02 07:15:00+00:00,Short Exit (TP),401.0666666666657
2023-03-02 08:30:00+00:00,Long Entry,
2023-03-02 08:45:00+00:00,Long Exit (TP),700.6000000000131
2023-03-02 09:00:00+00:00,Long Entry,
2023-03-02 09:30:00+00:00,Long Exit,135.0
2023-03-02 09:30:00+00:00,Short Entry,
2023-03-02 10:00:00+00:00,Short Exit (TP),647.7333333333081
2023-03-02 10:30:00+00:00,Long Entry,
2023-03-02 11:00:00+00:00,Long Exit (TP),643.6666666666861
2023-03-02 11:30:00+00:00,Short Entry,
2023-03-02 11:45:00+00:00,Short Exit,-38.33333333332121
2023-03-02 11:45:00+00:00,Long Entry,
2023-03-02 12:45:00+00:00,Long Exit (SL),-398.8000000000102
2023-03-02 13:15:00+00:00,Short Entry,
2023-03-02 13:30:00+00:00,Short Exit (TP),636.1333333333096
2023-03-02 13:45:00+00:00,Short Entry,
2023-03-02 14:30:00+00:00,Short Exit,45.0
2023-03-02 14:30:00+00:00,Long Entry,
2023-03-02 14:30:00+00:00,Long Exit (TP),597.3333333333358
2023-03-02 16:00:00+00:00,Long Entry,
2023-03-02 16:15:00+00:00,Long Exit,31.666666666678793
2023-03-02 16:15:00+00:00,Short Entry,
2023-03-02 18:00:00+00:00,Short Exit,-76.6666666666788
2023-03-02 18:00:00+00:00,Long Entry,
2023-03-02 18:30:00+00:00,Long Exit,26.666666666678793
2023-03-02 18:30:00+00:00,Short Entry,
2023-03-02 18:30:00+00:00,Short Exit (SL),-379.46666666666715
2023-03-02 18:45:00+00:00,Long Entry,
2023-03-02 18:45:00+00:00,Long Exit (TP),1026.933333333327
2023-03-02 19:30:00+00:00,Long Entry,
2023-03-02 20:30:00+00:00,Long Exit (TP),1254.9333333333198
2023-03-03 06:00:00+00:00,Short Entry,
2023-03-03 06:30:00+00:00,Short Exit (SL),-142.46666666669626
2023-03-03 06:45:00+00:00,Long Entry,
2023-03-03 07:00:00+00:00,Long Exit (SL),-184.93333333331975
2023-03-03 07:15:00+00:00,Short Entry,
2023-03-03 07:30:00+00:00,Short Exit,-3.3333333333212067
2023-03-03 07:30:00+00:00,Long Entry,
2023-03-03 08:00:00+00:00,Long Exit (TP),407.0666666666875
2023-03-03 08:15:00+00:00,Long Entry,
2023-03-03 08:30:00+00:00,Long Exit (TP),576.3333333333139
2023-03-03 09:45:00+00:00,Short Entry,
2023-03-03 10:00:00+00:00,Short Exit,-98.33333333335759
2023-03-03 10:00:00+00:00,Long Entry,
2023-03-03 11:00:00+00:00,Long Exit (TP),552.1333333333314
2023-03-03 11:30:00+00:00,Long Entry,
2023-03-03 12:15:00+00:00,Long Exit (SL),-312.9999999999927
2023-03-03 12:30:00+00:00,Short Entry,
2023-03-03 13:30:00+00:00,Short Exit,188.3333333333212
2023-03-03 13:30:00+00:00,Long Entry,
2023-03-03 13:45:00+00:00,Long Exit (TP),508.8000000000102
2023-03-03 14:30:00+00:00,Short Entry,
2023-03-03 14:45:00+00:00,Short Exit (SL),-384.2666666666628
2023-03-03 15:00:00+00:00,Long Entry,
2023-03-03 15:00:00+00:00,Long Exit (SL),-693.6666666666861
2023-03-03 16:45:00+00:00,Short Entry,
2023-03-03 16:45:00+00:00,Short Exit (SL),-611.0666666666657
2023-03-03 18:45:00+00:00,Short Entry,
2023-03-03 19:00:00+00:00,Short Exit,-113.33333333335759
2023-03-03 19:00:00+00:00,Long Entry,
2023-03-03 19:15:00+00:00,Long Exit (TP),578.5333333333256
2023-03-06 06:15:00+00:00,Long Entry,
2023-03-06 06:30:00+00:00,Long Exit,51.66666666664241
2023-03-06 06:30:00+00:00,Short Entry,
2023-03-06 06:45:00+00:00,Short Exit (SL),-141.5333333333183
2023-03-06 07:00:00+00:00,Long Entry,
2023-03-06 07:00:00+00:00,Long Exit (SL),-187.8666666666686
2023-03-06 07:15:00+00:00,Short Entry,
2023-03-06 07:30:00+00:00,Short Exit,-123.3333333333212
2023-03-06 07:30:00+00:00,Long Entry,
2023-03-06 08:00:00+00:00,Long Exit (SL),-306.8000000000029
2023-03-06 08:15:00+00:00,Short Entry,
2023-03-06 08:45:00+00:00,Short Exit (SL),-375.2666666666846
2023-03-06 09:00:00+00:00,Long Entry,
2023-03-06 09:15:00+00:00,Long Exit,126.6666666666788
2023-03-06 09:15:00+00:00,Short Entry,
2023-03-06 11:00:00+00:00,Short Exit,233.3333333333212
2023-03-06 11:00:00+00:00,Long Entry,
2023-03-06 11:45:00+00:00,Long Exit (SL),-307.599999999984
2023-03-06 12:15:00+00:00,Short Entry,
2023-03-06 12:30:00+00:00,Short Exit,-86.6666666666788
2023-03-06 12:30:00+00:00,Long Entry,
2023-03-06 13:00:00+00:00,Long Exit (TP),453.6000000000058
2023-03-06 13:30:00+00:00,Long Entry,
2023-03-06 14:15:00+00:00,Long Exit,-135.0
2023-03-06 14:15:00+00:00,Short Entry,
2023-03-06 14:30:00+00:00,Short Exit (SL),-403.066666666673
2023-03-06 14:45:00+00:00,Long Entry,
2023-03-06 14:45:00+00:00,Long Exit (SL),-513.6000000000058
2023-03-06 15:45:00+00:00,Long Entry,
2023-03-06 16:30:00+00:00,Long Exit,-55.0
2023-03-06 16:30:00+00:00,Short Entry,
2023-03-06 17:15:00+00:00,Short Exit,46.66666666664241
2023-03-06 17:15:00+00:00,Long Entry,
2023-03-06 17:30:00+00:00,Long Exit (SL),-476.4666666666744
2023-03-06 18:30:00+00:00,Long Entry,
2023-03-06 18:30:00+00:00,Long Exit (SL),-533.9333333333343
2023-03-06 19:00:00+00:00,Short Entry,
2023-03-06 19:15:00+00:00,Short Exit,-93.3333333333212
2023-03-06 19:15:00+00:00,Long Entry,
2023-03-06 19:30:00+00:00,Long Exit,191.6666666666424
2023-03-06 19:30:00+00:00,Short Entry,
2023-03-06 19:45:00+00:00,Short Exit,-23.333333333321207
2023-03-06 19:45:00+00:00,Long Entry,
2023-03-06 20:00:00+00:00,Long Exit,230.0
2023-03-06 20:00:00+00:00,Short Entry,
2023-03-06 21:45:00+00:00,End of Session Short Exit,575.0
2023-03-07 05:15:00+00:00,Short Entry,
2023-03-07 05:45:00+00:00,Short Exit (TP),204.86666666667588
2023-03-07 06:00:00+00:00,Short Entry,
2023-03-07 06:00:00+00:00,Short Exit (TP),234.93333333331975
2023-03-07 07:30:00+00:00,Long Entry,
2023-03-07 08:00:00+00:00,Long Exit,60.0
2023-03-07 08:00:00+00:00,Short Entry,
2023-03-07 08:15:00+00:00,Short Exit (SL),-227.00000000000728
2023-03-07 09:30:00+00:00,Short Entry,
2023-03-07 10:30:00+00:00,Short Exit,195.0
2023-03-07 10:30:00+00:00,Long Entry,
2023-03-07 11:30:00+00:00,Long Exit,36.66666666664241
2023-03-07 11:30:00+00:00,Short Entry,
2023-03-07 12:45:00+00:00,Short Exit,176.6666666666788
2023-03-07 12:45:00+00:00,Long Entry,
2023-03-07 13:00:00+00:00,Long Exit,25.0
2023-03-07 13:00:00+00:00,Short Entry,
2023-03-07 13:00:00+00:00,Short Exit (SL),-235.80000000001746
2023-03-07 13:15:00+00:00,Long Entry,
2023-03-07 13:30:00+00:00,Long Exit,18.333333333321207
2023-03-07 13:30:00+00:00,Short Entry,
2023-03-07 13:45:00+00:00,Short Exit,-76.66666666664241
2023-03-07 13:45:00+00:00,Long Entry,
2023-03-07 14:00:00+00:00,Long Exit (SL),-273.73333333332994
2023-03-07 14:45:00+00:00,Long Entry,
2023-03-07 15:00:00+00:00,Long Exit (SL),-527.1333333333314
2023-03-07 16:00:00+00:00,Short Entry,
2023-03-07 16:45:00+00:00,Short Exit,-68.3333333333212
2023-03-07 16:45:00+00:00,Long Entry,
2023-03-07 17:00:00+00:00,Long Exit,113.3333333333212
2023-03-07 17:00:00+00:00,Short Entry,
2023-03-07 17:15:00+00:00,Short Exit (SL),-979.0000000000146
2023-03-07 17:30:00+00:00,Long Entry,
2023-03-07 18:30:00+00:00,Long Exit (SL),-1122.400000000016
2023-03-08 05:30:00+00:00,Long Entry,
2023-03-08 05:45:00+00:00,Long Exit (SL),-183.60000000000582
2023-03-08 06:00:00+00:00,Short Entry,
2023-03-08 06:45:00+00:00,Short Exit,18.333333333321207
2023-03-08 06:45:00+00:00,Long Entry,
2023-03-08 07:15:00+00:00,Long Exit,-75.0
2023-03-08 07:15:00+00:00,Short Entry,
2023-03-08 07:30:00+00:00,Short Exit,11.666666666678793
2023-03-08 07:30:00+00:00,Long Entry,
2023-03-08 07:45:00+00:00,Long Exit,48.33333333332121
2023-03-08 07:45:00+00:00,Short Entry,
2023-03-08 08:00:00+00:00,Short Exit (SL),-237.400000000016
2023-03-08 08:15:00+00:00,Long Entry,
2023-03-08 10:15:00+00:00,Long Exit,-175.0
2023-03-08 10:15:00+00:00,Short Entry,
2023-03-08 10:45:00+00:00,Short Exit,-115.0
2023-03-08 10:45:00+00:00,Long Entry,
2023-03-08 11:00:00+00:00,Long Exit (TP),374.79999999999563
2023-03-08 12:45:00+00:00,Short Entry,
2023-03-08 13:00:00+00:00,Short Exit (SL),-398.40000000000146
2023-03-08 13:15:00+00:00,Short Entry,
2023-03-08 14:15:00+00:00,Short Exit,-41.66666666667879
2023-03-08 14:15:00+00:00,Long Entry,
2023-03-08 14:30:00+00:00,Long Exit (SL),-432.0000000000073
2023-03-08 14:45:00+00:00,Short Entry,
2023-03-08 15:00:00+00:00,Short Exit (TP),986.3999999999942
2023-03-08 15:15:00+00:00,Short Entry,
2023-03-08 15:30:00+00:00,Short Exit (SL),-1034.4666666666672
2023-03-08 16:30:00+00:00,Short Entry,
2023-03-08 16:45:00+00:00,Short Exit (SL),-860.6666666666933
2023-03-08 17:00:00+00:00,Long Entry,
2023-03-08 17:15:00+00:00,Long Exit (SL),-885.2000000000044
2023-03-08 18:00:00+00:00,Short Entry,
2023-03-08 19:15:00+00:00,Short Exit,458.3333333333212
2023-03-08 19:15:00+00:00,Long Entry,
2023-03-08 20:30:00+00:00,Long Exit (TP),931.933333333327
2023-03-09 05:15:00+00:00,Long Entry,
2023-03-09 06:45:00+00:00,Long Exit,-60.0
2023-03-09 06:45:00+00:00,Short Entry,
2023-03-09 07:00:00+00:00,Short Exit (TP),198.13333333331684
2023-03-09 08:30:00+00:00,Short Entry,
2023-03-09 09:45:00+00:00,Short Exit (TP),440.53333333333285
2023-03-09 10:00:00+00:00,Short Entry,
2023-03-09 10:45:00+00:00,Short Exit,-81.6666666666788
2023-03-09 10:45:00+00:00,Long Entry,
2023-03-09 12:00:00+00:00,Long Exit (TP),465.1333333333241
2023-03-09 12:15:00+00:00,Short Entry,
2023-03-09 12:30:00+00:00,Short Exit,6.666666666678793
2023-03-09 12:30:00+00:00,Long Entry,
2023-03-09 12:45:00+00:00,Long Exit,66.66666666664241
2023-03-09 12:45:00+00:00,Short Entry,
2023-03-09 13:30:00+00:00,Short Exit (SL),-312.53333333330374
2023-03-09 15:30:00+00:00,Short Entry,
2023-03-09 15:45:00+00:00,Short Exit,-478.3333333333576
2023-03-09 15:45:00+00:00,Long Entry,
2023-03-09 16:00:00+00:00,Long Exit (SL),-862.6666666666642
2023-03-09 16:30:00+00:00,Short Entry,
2023-03-09 17:30:00+00:00,Short Exit,361.6666666666788
2023-03-09 17:30:00+00:00,Long Entry,
2023-03-09 17:45:00+00:00,Long Exit (SL),-738.7333333333299
2023-03-09 19:30:00+00:00,Short Entry,
2023-03-09 19:45:00+00:00,Short Exit,141.6666666666788
2023-03-09 19:45:00+00:00,Long Entry,
2023-03-09 20:00:00+00:00,Long Exit (SL),-847.599999999984
2023-03-10 05:15:00+00:00,Long Entry,
2023-03-10 06:15:00+00:00,Long Exit,-56.66666666667879
2023-03-10 06:15:00+00:00,Short Entry,
2023-03-10 06:30:00+00:00,Short Exit (TP),372.9999999999927
2023-03-10 06:45:00+00:00,Short Entry,
2023-03-10 07:00:00+00:00,Short Exit (SL),-293.26666666667734
2023-03-10 07:15:00+00:00,Long Entry,
2023-03-10 07:15:00+00:00,Long Exit (TP),537.7999999999884
2023-03-10 07:30:00+00:00,Long Entry,
2023-03-10 08:15:00+00:00,Long Exit,141.6666666666788
2023-03-10 08:15:00+00:00,Short Entry,
2023-03-10 08:30:00+00:00,Short Exit,41.66666666667879
2023-03-10 08:30:00+00:00,Long Entry,
2023-03-10 09:30:00+00:00,Long Exit (TP),976.6666666666788
2023-03-10 09:45:00+00:00,Short Entry,
2023-03-10 10:00:00+00:00,Short Exit,55.0
2023-03-10 10:00:00+00:00,Long Entry,
2023-03-10 10:45:00+00:00,Long Exit,-176.6666666666788
2023-03-10 10:45:00+00:00,Short Entry,
2023-03-10 11:30:00+00:00,Short Exit (SL),-484.00000000001455
2023-03-10 11:45:00+00:00,Long Entry,
2023-03-10 12:30:00+00:00,Long Exit,213.3333333333212
2023-03-10 12:30:00+00:00,Short Entry,
2023-03-10 13:30:00+00:00,Short Exit,76.6666666666788
2023-03-10 13:30:00+00:00,Long Entry,
2023-03-10 13:30:00+00:00,Long Exit (SL),-681.933333333327
2023-03-10 15:15:00+00:00,Long Entry,
2023-03-10 15:30:00+00:00,Long Exit,436.6666666666424
2023-03-10 15:30:00+00:00,Short Entry,
2023-03-10 15:45:00+00:00,Short Exit (SL),-1505.7333333333372
2023-03-10 18:00:00+00:00,Short Entry,
2023-03-10 18:30:00+00:00,Short Exit (TP),1776.1999999999898
2023-03-10 19:15:00+00:00,Long Entry,
2023-03-10 19:30:00+00:00,Long Exit,363.3333333333212
2023-03-10 19:30:00+00:00,Short Entry,
2023-03-10 19:45:00+00:00,Short Exit (SL),-1026.933333333327
2023-03-10 20:00:00+00:00,Long Entry,
2023-03-10 20:30:00+00:00,Long Exit (SL),-1194.7333333333154
2023-03-13 05:15:00+00:00,Long Entry,
2023-03-13 05:45:00+00:00,Long Exit (TP),412.53333333330374
2023-03-13 06:00:00+00:00,Long Entry,
2023-03-13 06:45:00+00:00,Long Exit (TP),504.93333333331975
2023-03-13 07:30:00+00:00,Short Entry,
2023-03-13 08:30:00+00:00,Short Exit (TP),852.7333333333081
2023-03-13 09:30:00+00:00,Short Entry,
2023-03-13 09:45:00+00:00,Short Exit,-175.0
2023-03-13 09:45:00+00:00,Long Entry,
2023-03-13 10:00:00+00:00,Long Exit,-223.3333333333576
2023-03-13 10:00:00+00:00,Short Entry,
2023-03-13 10:30:00+00:00,Short Exit,308.3333333333576
2023-03-13 10:30:00+00:00,Long Entry,
2023-03-13 10:45:00+00:00,Long Exit,-140.0
2023-03-13 10:45:00+00:00,Short Entry,
2023-03-13 10:45:00+00:00,Short Exit (SL),-915.2666666666846
2023-03-13 11:30:00+00:00,Short Entry,
2023-03-13 12:00:00+00:00,Short Exit (TP),1621.5333333333183
2023-03-13 12:15:00+00:00,Short Entry,
2023-03-13 12:30:00+00:00,Short Exit (TP),1841.8666666666832
2023-03-13 13:15:00+00:00,Long Entry,
2023-03-13 13:30:00+00:00,Long Exit,90.0
2023-03-13 13:30:00+00:00,Short Entry,
2023-03-13 13:45:00+00:00,Short Exit (SL),-1744.1999999999825
2023-03-13 14:30:00+00:00,Short Entry,
2023-03-13 15:00:00+00:00,Short Exit (SL),-2085.4000000000087
2023-03-13 15:30:00+00:00,Long Entry,
2023-03-13 16:30:00+00:00,Long Exit,51.66666666667879
2023-03-13 16:30:00+00:00,Short Entry,
2023-03-13 16:45:00+00:00,Short Exit,21.666666666642413
2023-03-13 16:45:00+00:00,Long Entry,
2023-03-13 17:00:00+00:00,Long Exit (SL),-1518.666666666686
2023-03-13 17:30:00+00:00,Short Entry,
2023-03-13 17:45:00+00:00,Short Exit,-335.0
2023-03-13 17:45:00+00:00,Long Entry,
2023-03-13 18:45:00+00:00,Long Exit,-1233.3333333333576
2023-03-13 18:45:00+00:00,Short Entry,
2023-03-13 19:00:00+00:00,Short Exit,185.0
2023-03-13 19:00:00+00:00,Long Entry,
2023-03-13 19:15:00+00:00,Long Exit (SL),-1022.0666666666875
2023-03-13 19:30:00+00:00,Short Entry,
2023-03-13 22:45:00+00:00,End of Session Short Exit,470.0
2023-03-14 05:15:00+00:00,Short Entry,
2023-03-14 05:15:00+00:00,Short Exit (TP),412.66666666666424
2023-03-14 05:30:00+00:00,Short Entry,
2023-03-14 06:00:00+00:00,Short Exit (TP),595.2000000000044
2023-03-14 06:15:00+00:00,Short Entry,
2023-03-14 06:45:00+00:00,Short Exit (SL),-504.8666666666759
2023-03-14 07:30:00+00:00,Short Entry,
2023-03-14 08:15:00+00:00,Short Exit,-256.6666666666424
2023-03-14 08:15:00+00:00,Long Entry,
2023-03-14 09:15:00+00:00,Long Exit,-58.33333333335759
2023-03-14 09:15:00+00:00,Short Entry,
2023-03-14 10:30:00+00:00,Short Exit,131.6666666666788
2023-03-14 10:30:00+00:00,Long Entry,
2023-03-14 10:45:00+00:00,Long Exit,40.0
2023-03-14 10:45:00+00:00,Short Entry,
2023-03-14 11:00:00+00:00,Short Exit,-148.3333333333212
2023-03-14 11:00:00+00:00,Long Entry,
2023-03-14 11:15:00+00:00,Long Exit (TP),823.066666666673
2023-03-14 11:30:00+00:00,Long Entry,
2023-03-14 12:30:00+00:00,Long Exit (SL),-581.1333333333096
2023-03-14 13:30:00+00:00,Long Entry,
2023-03-14 13:30:00+00:00,Long Exit (TP),1456.333333333314
2023-03-14 13:45:00+00:00,Long Entry,
2023-03-14 15:15:00+00:00,Long Exit (TP),1785.9999999999854
2023-03-14 16:15:00+00:00,Long Entry,
2023-03-14 16:15:00+00:00,Long Exit (SL),-555.9999999999854
2023-03-14 16:30:00+00:00,Short Entry,
2023-03-14 17:15:00+00:00,Short Exit (TP),965.9999999999854
2023-03-14 17:30:00+00:00,Short Entry,
2023-03-14 18:30:00+00:00,Short Exit,448.3333333333212
2023-03-14 18:30:00+00:00,Long Entry,
2023-03-14 19:00:00+00:00,Long Exit (SL),-1102.266666666692
2023-03-14 19:15:00+00:00,Short Entry,
2023-03-14 19:45:00+00:00,Short Exit (SL),-1152.400000000016
2023-03-15 05:15:00+00:00,Short Entry,
2023-03-15 05:30:00+00:00,Short Exit (TP),367.46666666669626
2023-03-15 06:15:00+00:00,Long Entry,
2023-03-15 07:30:00+00:00,Long Exit,-15.0
2023-03-15 07:30:00+00:00,Short Entry,
2023-03-15 07:45:00+00:00,Short Exit (TP),445.06666666668025
2023-03-15 08:15:00+00:00,Long Entry,
2023-03-15 08:30:00+00:00,Long Exit,-75.0
2023-03-15 08:30:00+00:00,Short Entry,
2023-03-15 09:15:00+00:00,Short Exit (TP),696.933333333327
2023-03-15 09:30:00+00:00,Short Entry,
2023-03-15 09:45:00+00:00,Short Exit (TP),942.4666666666963
2023-03-15 10:30:00+00:00,Short Entry,
2023-03-15 10:45:00+00:00,Short Exit (TP),1249.399999999987
2023-03-15 11:00:00+00:00,Short Entry,
2023-03-15 11:15:00+00:00,Short Exit,-481.6666666666424
2023-03-15 11:15:00+00:00,Long Entry,
2023-03-15 12:45:00+00:00,Long Exit (SL),-1036.7333333333227
2023-03-15 13:15:00+00:00,Long Entry,
2023-03-15 13:30:00+00:00,Long Exit (TP),1495.9333333333052
2023-03-15 13:45:00+00:00,Long Entry,
2023-03-15 14:30:00+00:00,Long Exit (SL),-1314.7999999999956
2023-03-15 15:15:00+00:00,Long Entry,
2023-03-15 16:15:00+00:00,Long Exit,108.3333333333212
2023-03-15 16:15:00+00:00,Short Entry,
2023-03-15 17:45:00+00:00,Short Exit (SL),-1187.2000000000116
2023-03-15 18:00:00+00:00,Long Entry,
2023-03-15 18:15:00+00:00,Long Exit (TP),1747.400000000016
2023-03-15 19:15:00+00:00,Long Entry,
2023-03-15 19:45:00+00:00,Long Exit,325.0
2023-03-15 19:45:00+00:00,Short Entry,
2023-03-15 22:30:00+00:00,Short Exit (SL),-1406.1333333333096
2023-03-16 05:45:00+00:00,Long Entry,
2023-03-16 06:00:00+00:00,Long Exit,91.6666666666788
2023-03-16 06:00:00+00:00,Short Entry,
2023-03-16 06:45:00+00:00,Short Exit (TP),407.400000000016
2023-03-16 07:00:00+00:00,Short Entry,
2023-03-16 07:30:00+00:00,Short Exit (SL),-320.53333333333285
2023-03-16 08:15:00+00:00,Short Entry,
2023-03-16 08:30:00+00:00,Short Exit,128.3333333333576
2023-03-16 08:30:00+00:00,Long Entry,
2023-03-16 09:00:00+00:00,Long Exit,61.66666666664241
2023-03-16 09:00:00+00:00,Short Entry,
2023-03-16 09:45:00+00:00,Short Exit (TP),817.6666666666642
2023-03-16 10:15:00+00:00,Short Entry,
2023-03-16 10:30:00+00:00,Short Exit,-146.6666666666788
2023-03-16 10:30:00+00:00,Long Entry,
2023-03-16 11:00:00+00:00,Long Exit (SL),-499.0666666666948
2023-03-16 11:15:00+00:00,Short Entry,
2023-03-16 11:45:00+00:00,Short Exit (SL),-592.7333333333081
2023-03-16 12:15:00+00:00,Long Entry,
2023-03-16 12:30:00+00:00,Long Exit,-26.666666666678793
2023-03-16 12:30:00+00:00,Short Entry,
2023-03-16 12:30:00+00:00,Short Exit (TP),742.2000000000116
2023-03-16 12:45:00+00:00,Short Entry,
2023-03-16 13:30:00+00:00,Short Exit (TP),1209.7333333333154
2023-03-16 13:45:00+00:00,Long Entry,
2023-03-16 14:00:00+00:00,Long Exit (TP),1420.6666666666933
2023-03-16 14:15:00+00:00,Long Entry,
2023-03-16 14:45:00+00:00,Long Exit (TP),1825.6666666666933
2023-03-16 16:15:00+00:00,Long Entry,
2023-03-16 18:15:00+00:00,Long Exit,-681.6666666666424
2023-03-16 18:15:00+00:00,Short Entry,
2023-03-16 18:30:00+00:00,Short Exit,-128.3333333333576
2023-03-16 18:30:00+00:00,Long Entry,
2023-03-16 19:00:00+00:00,Long Exit (TP),1074.3333333333067
2023-03-16 19:30:00+00:00,Long Entry,
2023-03-16 22:45:00+00:00,End of Session Long Exit,-43.33333333332121
2023-03-17 05:45:00+00:00,Short Entry,
2023-03-17 06:00:00+00:00,Short Exit,25.0
2023-03-17 06:00:00+00:00,Long Entry,
2023-03-17 06:15:00+00:00,Long Exit,68.33333333335759
2023-03-17 06:15:00+00:00,Short Entry,
2023-03-17 06:30:00+00:00,Short Exit,28.333333333321207
2023-03-17 06:30:00+00:00,Long Entry,
2023-03-17 06:45:00+00:00,Long Exit (TP),264.3999999999869
2023-03-17 07:00:00+00:00,Long Entry,
2023-03-17 07:15:00+00:00,Long Exit,71.6666666666788
2023-03-17 07:15:00+00:00,Short Entry,
2023-03-17 08:30:00+00:00,Short Exit,36.66666666667879
2023-03-17 08:30:00+00:00,Long Entry,
2023-03-17 08:45:00+00:00,Long Exit,145.0
2023-03-17 08:45:00+00:00,Short Entry,
2023-03-17 09:15:00+00:00,Short Exit (TP),585.3333333333285
2023-03-17 09:30:00+00:00,Long Entry,
2023-03-17 09:45:00+00:00,Long Exit,-13.333333333357587
2023-03-17 09:45:00+00:00,Short Entry,
2023-03-17 10:00:00+00:00,Short Exit,-96.66666666664241
2023-03-17 10:00:00+00:00,Long Entry,
2023-03-17 10:15:00+00:00,Long Exit,138.3333333333212
2023-03-17 10:15:00+00:00,Short Entry,
2023-03-17 10:45:00+00:00,Short Exit,-181.6666666666788
2023-03-17 10:45:00+00:00,Long Entry,
2023-03-17 11:00:00+00:00,Long Exit,76.6666666666788
2023-03-17 11:00:00+00:00,Short Entry,
2023-03-17 11:30:00+00:00,Short Exit (TP),524.3999999999869
2023-03-17 12:00:00+00:00,Long Entry,
2023-03-17 12:15:00+00:00,Long Exit (SL),-383.40000000000146
2023-03-17 12:30:00+00:00,Short Entry,
2023-03-17 13:15:00+00:00,Short Exit,-136.6666666666788
2023-03-17 13:15:00+00:00,Long Entry,
2023-03-17 13:30:00+00:00,Long Exit (TP),928.8000000000102
2023-03-17 13:45:00+00:00,Long Entry,
2023-03-17 14:00:00+00:00,Long Exit (TP),1357.0666666666875
2023-03-17 14:45:00+00:00,Short Entry,
2023-03-17 16:15:00+00:00,Short Exit,321.6666666666788
2023-03-17 16:15:00+00:00,Long Entry,
2023-03-17 17:00:00+00:00,Long Exit,-60.0
2023-03-17 17:00:00+00:00,Short Entry,
2023-03-17 17:00:00+00:00,Short Exit (SL),-867.7999999999884
2023-03-17 17:15:00+00:00,Long Entry,
2023-03-17 18:15:00+00:00,Long Exit (SL),-868.4000000000015
2023-03-17 18:30:00+00:00,Short Entry,
2023-03-17 19:15:00+00:00,Short Exit,-160.0
2023-03-17 19:15:00+00:00,Long Entry,
2023-03-19 22:00:00+00:00,Long Exit (TP),1280.5333333333328
2023-03-20 05:15:00+00:00,Long Entry,
2023-03-20 05:45:00+00:00,Long Exit,26.666666666678793
2023-03-20 05:45:00+00:00,Short Entry,
2023-03-20 06:15:00+00:00,Short Exit (TP),467.1333333333314
2023-03-20 07:15:00+00:00,Long Entry,
2023-03-20 07:30:00+00:00,Long Exit (SL),-673.1333333333168
2023-03-20 07:45:00+00:00,Short Entry,
2023-03-20 08:00:00+00:00,Short Exit,-291.6666666666788
2023-03-20 08:00:00+00:00,Long Entry,
2023-03-20 08:15:00+00:00,Long Exit (SL),-707.8666666666686
2023-03-20 08:30:00+00:00,Short Entry,
2023-03-20 08:30:00+00:00,Short Exit (SL),-870.0666666666802
2023-03-20 09:45:00+00:00,Long Entry,
2023-03-20 10:30:00+00:00,Long Exit,-311.6666666666788
2023-03-20 10:30:00+00:00,Short Entry,
2023-03-20 10:45:00+00:00,Short Exit,-66.66666666664241
2023-03-20 10:45:00+00:00,Long Entry,
2023-03-20 11:00:00+00:00,Long Exit,-10.0
2023-03-20 11:00:00+00:00,Short Entry,
2023-03-20 11:30:00+00:00,Short Exit,335.0
2023-03-20 11:30:00+00:00,Long Entry,
2023-03-20 11:45:00+00:00,Long Exit,185.0
2023-03-20 11:45:00+00:00,Short Entry,
2023-03-20 12:30:00+00:00,Short Exit (SL),-783.6666666666861
2023-03-20 12:45:00+00:00,Long Entry,
2023-03-20 13:15:00+00:00,Long Exit (SL),-720.7333333333372
2023-03-20 13:30:00+00:00,Short Entry,
2023-03-20 13:30:00+00:00,Short Exit (TP),1001.5999999999985
2023-03-20 13:45:00+00:00,Short Entry,
2023-03-20 14:30:00+00:00,Short Exit,-148.3333333333576
2023-03-20 14:30:00+00:00,Long Entry,
2023-03-20 15:15:00+00:00,Long Exit (TP),1666.333333333314
2023-03-20 15:30:00+00:00,Long Entry,
2023-03-20 15:45:00+00:00,Long Exit (SL),-966.933333333327
2023-03-20 17:45:00+00:00,Long Entry,
2023-03-20 18:15:00+00:00,Long Exit,201.6666666666788
2023-03-20 18:15:00+00:00,Short Entry,
2023-03-20 18:30:00+00:00,Short Exit,-191.6666666666788
2023-03-20 18:30:00+00:00,Long Entry,
2023-03-20 18:45:00+00:00,Long Exit,196.6666666666788
2023-03-20 18:45:00+00:00,Short Entry,
2023-03-20 18:45:00+00:00,Short Exit (SL),-660.4000000000087
2023-03-20 19:00:00+00:00,Long Entry,
